Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,M,80294.01,54364.53,0,23
LOG,Logistics - Logistics,Logistics - Transportation,F,116076.23,74513.65,0,N25
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,F,134406.42,53142.79,18968.37,20
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,F,49143.9,0,0,N17
LOG,Logistics - Logistics,Logistics - Warehouse Ops,F,45025.56,48690.39,9272.38,9
LOG,Logistics - Distribution,Distribution - Warehouse Ops,M,56294.48,61896.27,7932.34,13
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,M,82903.18,0,0,19
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,M,66318.74,0,2023.25,M2
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,M,55089.97,0,0,6
LOG,Logistics - Warehouse Management,Warehouse Management - Transportation,M,53248.5,0,16377.4,10
LOG,Logistics - Logistics,Logistics - Warehouse Ops,M,64060.36,62330.6,0,12
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,M,115826.85,0,19259.99,N21
LOG,Logistics - Logistics,Logistics - Inbound Logistics,F,89178.67,0,16236.35,M2
LOG,Logistics - Supply Chain,Supply Chain - Transportation,F,99116.93,30359.09,0,17
LOG,Logistics - Warehouse Management,Warehouse Management - Last Mile Delivery,F,91264.64,0,0,N21
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,F,79977.87,27084.5,0,N32
LOG,Logistics - Warehouse Management,Warehouse Management - Inbound Logistics,M,55354.43,8976.15,15623.54,16
LOG,Logistics - Distribution,Distribution - Warehouse Ops,M,106745.27,69470.2,0,14
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,F,73251.69,39880.95,19400.41,21
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,F,66491.2,71570,0,N27
LOG,Logistics - Warehouse Management,Warehouse Management - Transportation,F,113238.16,0,0,19
LOG,Logistics - Logistics,Logistics - Transportation,F,106195.61,0,0,18
LOG,Logistics - Logistics,Logistics - Outbound Logistics,F,87141.93,29861.73,7200.89,N25
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,M,66887.91,61280.3,0,8
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,M,85126.68,0,0,N23
LOG,Logistics - Supply Chain,Supply Chain - Transportation,M,49330.56,0,0,22
LOG,Logistics - Distribution,Distribution - Outbound Logistics,M,102273.61,0,2631.03,N27
LOG,Logistics - Distribution,Distribution - Inbound Logistics,M,36168.64,0,0,7
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,M,66548.56,0,0,13
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,F,92139.56,6514.38,0,7
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,F,128629.09,24027.53,10776.89,11
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,F,55667.28,40424.65,0,22
LOG,Logistics - Logistics,Logistics - Warehouse Ops,M,79944.85,0,0,N20
LOG,Logistics - Supply Chain,Supply Chain - Inbound Logistics,F,93983.03,0,5850.61,N18
LOG,Logistics - Logistics,Logistics - Transportation,M,44342.19,0,0,EX1
LOG,Logistics - Distribution,Distribution - Inbound Logistics,F,95331.74,0,2921.65,10
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,83748.68,0,15312.3,10
LOG,Logistics - Distribution,Distribution - Warehouse Ops,M,124377.77,0,19436.72,N27
LOG,Logistics - Distribution,Distribution - Warehouse Ops,M,37383.29,0,0,11
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,M,60081.91,0,0,N27
LOG,Logistics - Distribution,Distribution - Inbound Logistics,M,80905.4,0,5039.52,11
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,M,71641.63,30414.75,0,N16
LOG,Logistics - Distribution,Distribution - Transportation,M,65288.18,0,0,14
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,F,77871.49,0,18922.24,N18
LOG,Logistics - Warehouse Management,Warehouse Management - Last Mile Delivery,F,105491.7,20593.77,0,6
LOG,Logistics - Warehouse Management,Warehouse Management - Warehouse Ops,F,132834.7,0,0,N26
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,F,55171.29,33816.22,9263,N16
LOG,Logistics - Logistics,Logistics - Outbound Logistics,F,82148.9,72480.66,0,8
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,F,46856.29,72833.9,0,11
LOG,Logistics - Logistics,Logistics - Inbound Logistics,M,59809.91,29622.89,0,21
LOG,Logistics - Logistics,Logistics - Transportation,F,79885.8,0,0,12
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,F,54661.92,21625.66,0,N26
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,M,85979.21,0,1492.49,8
LOG,Logistics - Logistics,Logistics - Transportation,M,79123.96,0,0,N25
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,F,51305.08,0,4936.17,22
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,M,91358.82,0,903.76,N21
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,111561.73,42007.3,0,18
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,F,110327.54,56162.21,0,M1
LOG,Logistics - Distribution,Distribution - Inbound Logistics,M,54418.32,23920.08,0,M3
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,F,100615.12,4589.97,0,M3
LOG,Logistics - Logistics,Logistics - Inbound Logistics,F,84908.32,16598.24,0,16
LOG,Logistics - Distribution,Distribution - Inbound Logistics,F,106293.32,15320.79,10941.38,N32
LOG,Logistics - Logistics,Logistics - Outbound Logistics,F,78630.03,32633.97,18513.31,13
LOG,Logistics - Supply Chain,Supply Chain - Transportation,F,73588.58,48727.07,0,16
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,98567.82,68252.18,14190.98,6
LOG,Logistics - Warehouse Management,Warehouse Management - Warehouse Ops,M,103028.62,0,0,N21
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,M,97828.63,75129.27,1810.6,N25
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,121936.53,0,19837.16,13
LOG,Logistics - Warehouse Management,Warehouse Management - Transportation,M,100234.2,68891.71,13804.5,10
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,74331.34,0,0,23
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,F,76414.86,0,0,9
LOG,Logistics - Warehouse Management,Warehouse Management - Inbound Logistics,F,47717.91,44119.58,2060.8,N27
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,M,113390.41,66427.05,11255.88,EX2
LOG,Logistics - Warehouse Management,Warehouse Management - Warehouse Ops,F,99217.08,54861.69,2269.35,M3
LOG,Logistics - Distribution,Distribution - Inbound Logistics,M,79001.81,0,0,N32
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,F,69556.89,51041.41,0,12
LOG,Logistics - Logistics,Logistics - Last Mile Delivery,F,99227.13,0,5266.04,11
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,F,72640.59,37172.2,0,M3
LOG,Logistics - Logistics,Logistics - Inbound Logistics,M,68174.73,0,3605.88,5
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,M,96897.05,0,0,N20
LOG,Logistics - Warehouse Management,Warehouse Management - Warehouse Ops,F,81119.23,58821.62,0,15
LOG,Logistics - Warehouse Management,Warehouse Management - Last Mile Delivery,F,77663.77,0,0,5
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,F,79265.1,0,12938.49,N15
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,F,41672.49,0,19438.32,23
LOG,Logistics - Supply Chain,Supply Chain - Inbound Logistics,M,84112.61,68706.76,4059.71,15
LOG,Logistics - Logistics,Logistics - Outbound Logistics,F,80557.51,24368.47,0,N21
LOG,Logistics - Warehouse Management,Warehouse Management - Transportation,F,90911.24,0,17245.69,N27
LOG,Logistics - Fleet Operations,Fleet Operations - Last Mile Delivery,M,108297.35,33002.03,0,12
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,F,115595.92,46260.15,5830.31,12
LOG,Logistics - Logistics,Logistics - Transportation,F,112157.97,62007.92,0,8
LOG,Logistics - Warehouse Management,Warehouse Management - Last Mile Delivery,F,55814.4,5818.84,772.47,N25
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,M,122320.7,15898.54,0,20
LOG,Logistics - Distribution,Distribution - Last Mile Delivery,F,65840.58,0,18358.71,EX1
LOG,Logistics - Logistics,Logistics - Warehouse Ops,M,66509.46,5011.73,0,8
LOG,Logistics - Logistics,Logistics - Last Mile Delivery,M,99306.28,38362.21,0,N16
LOG,Logistics - Warehouse Management,Warehouse Management - Inbound Logistics,F,51425.84,0,0,15
LOG,Logistics - Supply Chain,Supply Chain - Transportation,F,115186.12,0,14944.26,N26
LOG,Logistics - Distribution,Distribution - Last Mile Delivery,F,84043.44,0,0,N23
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,F,73648.06,79338.05,0,EX2
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,M,107636.11,0,0,N20
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,M,88304.73,39978.44,0,N25
LOG,Logistics - Distribution,Distribution - Last Mile Delivery,M,92824.64,5297.91,7456.41,14
LOG,Logistics - Distribution,Distribution - Warehouse Ops,F,63110.18,0,19103.01,M1
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,M,90515.94,0,0,N15
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,M,101443.2,0,4473.35,19
LOG,Logistics - Logistics,Logistics - Warehouse Ops,F,44053.29,0,0,14
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,F,77912.27,54395.43,0,23
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,M,98538.04,51278.59,0,N25
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,M,51246.65,27062.1,0,EX2
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,125978.09,0,0,N17
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,M,101652.71,41080.79,0,M1
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,F,104099.67,49887.94,18365.75,19
LOG,Logistics - Logistics,Logistics - Last Mile Delivery,F,46829.71,19187.22,12892.11,21
LOG,Logistics - Distribution,Distribution - Last Mile Delivery,F,86400.44,0,0,N21
LOG,Logistics - Distribution,Distribution - Transportation,M,95989.85,24268.18,11892.22,N32
LOG,Logistics - Logistics,Logistics - Transportation,M,115215.1,50910.92,0,18
LOG,Logistics - Distribution,Distribution - Outbound Logistics,F,67687.68,35498.01,19778.57,N16
LOG,Logistics - Fleet Operations,Fleet Operations - Transportation,M,56776.39,42440.49,0,M1
LOG,Logistics - Distribution,Distribution - Inbound Logistics,M,45326.26,53390.85,0,EX1
LOG,Logistics - Distribution,Distribution - Outbound Logistics,F,77850.67,49000.49,0,16
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,F,131342.59,66828.5,12265.12,N27
LOG,Logistics - Supply Chain,Supply Chain - Inbound Logistics,M,96228.09,57841.16,0,N21
LOG,Logistics - Fleet Operations,Fleet Operations - Last Mile Delivery,M,115829.29,0,11329.19,N16
LOG,Logistics - Supply Chain,Supply Chain - Transportation,M,72120.05,34008.97,16208.09,13
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,F,58090.28,0,12692.76,N25
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,F,85430.43,67542.45,5039.61,N16
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,F,102451.14,0,0,N26
LOG,Logistics - Logistics,Logistics - Last Mile Delivery,M,113146.55,69205.08,0,19
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,M,103956.2,0,0,7
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,F,60553.98,0,0,EX2
LOG,Logistics - Logistics,Logistics - Inbound Logistics,F,67834.35,0,0,20
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,F,105939.63,44206.53,17678.62,16
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,F,65498.58,1952.9,815.99,23
LOG,Logistics - Supply Chain,Supply Chain - Transportation,M,90400.9,0,16956.01,N26
LOG,Logistics - Distribution,Distribution - Last Mile Delivery,M,73105.71,0,0,14
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,F,95559.72,57421.74,0,8
LOG,Logistics - Logistics,Logistics - Outbound Logistics,M,59433.45,0,8382.87,20
LOG,Logistics - Warehouse Management,Warehouse Management - Last Mile Delivery,F,127115.63,0,8009.64,N18
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,M,104754.57,0,0,8
LOG,Logistics - Logistics,Logistics - Inbound Logistics,M,87950.98,75996.97,0,19
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,M,55427.84,59584.16,1072.99,21
LOG,Logistics - Supply Chain,Supply Chain - Inbound Logistics,M,74744.8,44413.25,0,18
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,M,71118.86,0,0,N25
LOG,Logistics - Logistics,Logistics - Last Mile Delivery,M,71637.67,74993.84,0,N18
LOG,Logistics - Logistics,Logistics - Warehouse Ops,F,53334.51,0,1385.28,6
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,F,51309.28,0,0,N20
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,F,113427.23,3325.01,0,8
LOG,Logistics - Fleet Operations,Fleet Operations - Last Mile Delivery,M,63452.97,54082.95,0,11
LOG,Logistics - Distribution,Distribution - Warehouse Ops,F,56460.4,6216.18,13668.85,N18
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,M,83913.06,42160.02,17078.22,M3
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,F,106868.21,0,0,19
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,M,88890.61,0,0,22
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,M,40777.18,2621.65,0,10
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,F,89041.97,0,0,EX1
LOG,Logistics - Distribution,Distribution - Outbound Logistics,M,39477.54,0,0,7
LOG,Logistics - Supply Chain,Supply Chain - Inbound Logistics,F,87917.82,67114.4,0,6
LOG,Logistics - Logistics,Logistics - Inbound Logistics,M,98031.73,4356.71,17139.48,8
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,F,85803.24,6034.99,0,N20
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,110923.1,68567.1,10184.8,N15
LOG,Logistics - Logistics,Logistics - Transportation,F,67500.69,0,2152.02,EX1
LOG,Logistics - Warehouse Management,Warehouse Management - Transportation,F,52812.8,22796.57,0,21
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,M,94135.85,60820.88,0,23
LOG,Logistics - Logistics,Logistics - Inbound Logistics,F,112354.05,0,19582.45,N18
LOG,Logistics - Supply Chain,Supply Chain - Warehouse Ops,F,89634.67,0,0,N16
LOG,Logistics - Logistics,Logistics - Outbound Logistics,M,43139.98,0,2446.22,N28
LOG,Logistics - Logistics,Logistics - Inbound Logistics,M,86315.7,0,0,15
LOG,Logistics - Distribution,Distribution - Inbound Logistics,F,129694.29,0,0,EX1
LOG,Logistics - Warehouse Management,Warehouse Management - Inbound Logistics,F,77967.83,53681.44,0,5
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,M,56289.31,0,0,N18
LOG,Logistics - Warehouse Management,Warehouse Management - Warehouse Ops,F,75876.37,0,0,19
LOG,Logistics - Fleet Operations,Fleet Operations - Inbound Logistics,M,73426.75,0,0,21
LOG,Logistics - Logistics,Logistics - Last Mile Delivery,M,104406.33,7373.28,14107.61,N16
LOG,Logistics - Fleet Operations,Fleet Operations - Warehouse Ops,M,85300.13,10297.82,13816.89,13
LOG,Logistics - Supply Chain,Supply Chain - Transportation,F,37921.63,17601,6355.71,N16
LOG,Logistics - Fleet Operations,Fleet Operations - Last Mile Delivery,F,123612.2,16024.76,0,10
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,F,46569.52,0,0,N15
LOG,Logistics - Warehouse Management,Warehouse Management - Last Mile Delivery,F,68678.43,71669.87,11082.5,M1
LOG,Logistics - Distribution,Distribution - Warehouse Ops,F,61820.31,0,0,6
LOG,Logistics - Fleet Operations,Fleet Operations - Outbound Logistics,M,87338.99,0,0,8
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,F,93272.62,35467.66,0,N32
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,53465.16,0,20252.74,N15
LOG,Logistics - Distribution,Distribution - Warehouse Ops,F,106069.63,0,0,21
LOG,Logistics - Supply Chain,Supply Chain - Transportation,F,73905.04,0,0,M1
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,F,73275.82,68107.21,0,N15
LOG,Logistics - Supply Chain,Supply Chain - Outbound Logistics,F,85120.74,0,0,EX1
LOG,Logistics - Distribution,Distribution - Inbound Logistics,M,104051.92,37395.15,0,N28
LOG,Logistics - Logistics,Logistics - Transportation,M,120172.84,0,0,M3
LOG,Logistics - Distribution,Distribution - Inbound Logistics,M,55723.7,43427.96,19339.79,21
LOG,Logistics - Warehouse Management,Warehouse Management - Outbound Logistics,M,100977.6,0,885.97,23
LOG,Logistics - Distribution,Distribution - Transportation,F,80057.32,73637.91,19433.23,N21
LOG,Logistics - Supply Chain,Supply Chain - Last Mile Delivery,M,90844.44,42693.88,0,N21
CON,Construction - Architecture,Architecture - Contract Mgmt,F,185856.73,74897.49,0,13
CON,Construction - Civil Engineering,Civil Engineering - Procurement,M,88721.35,0,0,N21
CON,Construction - Civil Engineering,Civil Engineering - Contract Mgmt,M,64514.54,7768.75,10860.92,N23
CON,Construction - Site Operations,Site Operations - Safety,M,132837.94,44804.38,0,10
CON,Construction - Architecture,Architecture - Safety,F,115677.83,21314.46,0,EX1
CON,Construction - Civil Engineering,Civil Engineering - Safety,M,80606.34,51077.9,0,8
CON,Construction - Architecture,Architecture - Procurement,M,119028,0,2345.94,10
CON,Construction - Project Management,Project Management - Site Supervision,M,157414.98,0,7868.44,11
CON,Construction - Project Management,Project Management - Site Supervision,M,58020.14,76099.74,1469.09,12
CON,Construction - Architecture,Architecture - Procurement,M,140217.42,75427.67,0,N17
CON,Construction - Construction,Construction - Procurement,F,77634.51,32522.2,0,7
CON,Construction - Civil Engineering,Civil Engineering - Safety,F,79203.09,0,10630.46,N17
CON,Construction - Construction,Construction - Contract Mgmt,F,147994.44,45222.89,0,22
CON,Construction - Civil Engineering,Civil Engineering - Procurement,F,133464.85,0,0,20
CON,Construction - Architecture,Architecture - Site Supervision,M,136276.11,0,838.51,M3
CON,Construction - Site Operations,Site Operations - Site Supervision,F,69717.26,14702.04,0,8
CON,Construction - Architecture,Architecture - Safety,M,82234.41,18320.57,4338.34,N28
CON,Construction - Architecture,Architecture - Procurement,F,115275.84,77643.99,0,11
